"Probe.set"	"Name"	"GB.acc"	"Symbol"	"Cytoband"	"C_1"	"C_2"	"C_3"	"C_4"	"C_5"	"C_6"	"C_7"	"C_8"	"C_9"	"C_10"	"C_11"	"C_12"	"C_13"	"C_14"	"DMD_4"	"DMD_5"	"DMD_6"	"DMD_7"	"DMD_10"	"DMD_11"	"DMD_12"	"DMD_13"	"DMD_14"	"DMD_15"	"DMD_16"	"DMD_17"	"DMD_18"	"DMD_19"	"DMD_20"	"DMD_21"	"DMD_22"	"DMD_23"	"DMD_24"
"513"	"203766_s_at"	"leiomodin 1 (smooth muscle)"	"NM_012134"	"LMOD1"	"Chr:1q32"	8.809451103	8.308437347	9.433884621	9.918633461	9.373904228	9.388455391	8.864973068	9.098690987	9.077018738	10.21234703	9.177568436	8.991007805	9.188614845	9.422639847	8.513280869	8.468154907	8.188445091	8.475559235	8.920228958	8.210006714	8.246902466	9.270223618	8.025261879	8.18904686	7.614935398	8.354299545	7.702566624	8.999733925	8.135032654	7.978533268	8.883421898	8.393316269	8.311628342
"514"	"203789_s_at"	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C"	"NM_006379"	"SEMA3C"	"Chr:7q21-q31"	7.218708515	6.660068989	7.959594727	7.913022518	8.185651779	7.538250923	7.61244297	8.513073921	6.812657833	8.113998413	8.053668022	7.91515255	8.293723106	7.336129665	8.325021744	8.338843346	7.737222672	7.856849194	7.334206104	7.592813492	8.638280869	6.874849319	7.336668015	7.58123827	7.685945988	6.761040211	7.483792305	7.20032835	7.89763689	8.176496506	8.129696846	7.503685474	7.669145584
"515"	"203803_at"	"prenylcysteine oxidase 1"	"N45309"	"PCYOX1"	"Chr:2p13.3"	4.831483364	4.705698967	5.052005768	5.246175289	6.770729542	5.325659275	4.425365448	6.173823833	4.774774551	6.331328869	6.07527256	5.908123493	5.733737946	5.392882824	5.782793045	5.917736053	4.701601028	4.980781555	4.793578148	4.666351795	6.695877075	4.671239853	4.469123363	5.134442806	4.798400402	4.61150074	4.546526909	5.060462952	4.974734306	4.878045559	5.739125729	5.11581707	5.178976059
"516"	"203810_at"	"DnaJ (Hsp40) homolog, subfamily B, member 4"	"BG252490"	"DNAJB4"	"Chr:1p31.1"	7.529691219	7.222545147	7.492332935	7.806547165	8.057397842	7.775336266	8.07228756	8.173810005	7.053365707	8.126266479	8.273404121	7.697022915	7.816951275	7.691413403	7.689667702	9.006223679	8.87808609	7.624206066	7.101670265	7.53050518	9.014153481	7.499099731	7.775963783	9.138640404	7.703726768	6.632996082	7.675477505	7.792366982	8.246312141	7.905957699	8.302428246	7.609452248	8.17251873
"517"	"203814_s_at"	"NAD(P)H dehydrogenase, quinone 2"	"NM_000904"	"NQO2"	"Chr:6pter-q12"	7.337697029	9.371325493	7.507339478	7.426045895	7.716450691	7.584661961	7.76576519	8.01493454	6.806268692	9.100461006	9.211684227	8.110271454	8.201282501	8.131644249	8.153219223	7.335212708	6.94818306	7.104750156	7.937234879	6.893811703	7.790455341	8.191216469	7.603381157	7.971267223	7.762459278	6.981657982	8.140228271	8.344286919	8.06618309	8.250300407	8.757105827	7.293606758	7.595329285
"518"	"203815_at"	"glutathione S-transferase theta 1"	"NM_000853"	"GSTT1"	"Chr:22q11.23"	7.137432098	7.43781805	8.121324539	6.715215206	9.21961689	8.330210686	6.614358425	8.242738724	7.254502296	8.823030472	6.161669731	8.928667068	6.401346684	7.630080223	6.266987801	8.613491058	8.023542404	8.45272541	7.709569931	7.742288589	9.124171257	8.321686745	7.584354877	8.30661869	7.705755711	7.957071781	7.4424963	8.04812336	7.417099476	7.947770119	8.274303436	8.003885269	7.82618475
"519"	"203824_at"	"tetraspanin 8"	"NM_004616"	"TSPAN8"	"Chr:12q14.1-q21.1"	4.866825581	4.915091991	5.225255013	6.775624275	5.159215927	6.309049606	4.978546619	4.943499565	5.484415054	8.417884827	7.318595886	5.996419907	6.354825497	7.210000515	5.191564083	4.774228096	5.13989687	5.253072262	5.282193661	5.35840416	5.022324085	6.555689335	5.035582066	5.188806534	5.330951214	5.220733643	4.894319534	7.348213196	5.035410881	5.271826744	5.098918438	5.10233736	5.221579075
"520"	"203827_at"	"WD repeat domain, phosphoinositide interacting 1"	"NM_017983"	"WIPI1"	"Chr:17q24.2"	6.696320057	7.235509872	7.301467896	7.330947399	7.49413681	6.587119579	8.011309624	7.513903618	6.139998436	7.066230297	8.516450882	7.649171829	7.166505814	7.041072369	7.626358986	7.610255718	8.059706688	6.718871117	6.331910133	7.282098293	7.287137508	6.989962101	7.278192997	7.376150608	7.471378326	6.268643379	7.899886608	7.814749241	7.337939739	7.872733593	7.733719826	6.766272068	7.366201878
"521"	"203828_s_at"	"interleukin 32"	"NM_004221"	"IL32"	"Chr:16p13.3"	11.45366287	10.36766243	12.09545708	10.23090839	12.46282196	10.55553818	11.19486046	10.79241276	10.69775391	11.4093008	12.1439991	11.68598938	11.27611256	11.08904266	11.79440308	12.25812054	10.09690094	11.53396893	11.76726151	10.67931271	11.2302742	9.714727402	11.15062332	11.75155163	11.77941227	10.04898357	10.62917995	10.42225742	10.86549091	11.14693069	7.383829594	10.39126873	10.73198032
"522"	"203832_at"	"small nuclear ribonucleoprotein polypeptide F"	"NM_003095"	"SNRPF"	"Chr:12q22"	6.501409531	7.081064701	7.233943462	6.475219727	7.345339298	6.544061184	7.100067139	7.223083496	6.590321541	7.220146656	7.358744144	7.29857254	7.099574089	6.416079998	7.271878242	7.165149212	7.824908257	7.344815254	7.281005859	7.129681587	7.549710274	7.023696423	7.452226639	7.535310745	7.425888062	6.534431934	7.844817638	7.189604282	7.092466354	7.33650589	7.421452045	6.84200716	7.161828518
"523"	"203842_s_at"	"microtubule-associated protein, RP/EB family, member 3"	"NM_012326"	"MAPRE3"	"Chr:2p23.3-p23.1"	7.94032383	7.078748226	6.978587151	7.699141502	7.694514275	7.061666489	7.368178368	7.279208183	6.912160873	7.444652557	7.333292007	7.207390308	7.355165005	7.235752583	7.349313736	6.353257656	6.492634773	7.53636694	7.918307304	7.30501461	6.445803165	7.378118515	7.821182728	7.073582172	8.119131088	8.330313683	8.079129219	7.80153513	6.36440897	7.933455944	7.628479958	6.906702042	7.256690979
"524"	"203843_at"	"ribosomal protein S6 kinase, 90kDa, polypeptide 3"	"AA906056"	"RPS6KA3"	"Chr:Xp22.2-p22.1"	7.571894646	7.88337326	7.911328316	8.074007988	8.720146179	7.873225212	7.789164543	8.811382294	6.921982765	8.314425468	8.183169365	8.676128387	8.541047096	7.954919338	8.091152191	8.761133194	8.765955925	7.604045868	7.518880367	7.974812031	8.568066597	7.606919289	7.675936222	7.924183846	7.612187386	7.046554565	7.678895473	8.026909828	8.010278702	7.622815132	8.460591316	7.629367352	8.245247841
"525"	"203851_at"	"insulin-like growth factor binding protein 6"	"NM_002178"	"IGFBP6"	"Chr:12q13"	7.221410751	8.159272194	7.406149864	6.975108147	8.995861053	7.598083019	8.061925888	8.194978714	7.723046303	7.973615646	7.777319908	7.452469349	7.63051796	7.303529739	8.181890488	7.674431324	6.951704502	7.456596375	9.287276268	7.350576401	7.80014658	7.719276905	7.877930641	7.646073818	8.043880463	7.20478487	8.711918831	9.095281601	7.0032897	9.002593994	8.148996353	7.209468842	7.709669113
"526"	"203855_at"	"WD repeat domain 47"	"NM_014969"	"WDR47"	"Chr:1p13.3"	5.85631752	6.299842358	5.629572392	5.888748646	6.561264038	6.113018513	5.72163105	6.066497803	5.664443016	6.816728592	6.466420174	6.157250404	6.451164722	6.1854949	5.80790329	5.923932076	7.238754749	5.460163593	5.613358974	5.44356966	6.503088474	5.709453106	5.170764446	5.624571323	5.299395084	4.873569012	5.280409813	5.782616138	5.47554636	5.439948559	6.252981186	4.975142002	5.280934811
"527"	"203863_at"	"actinin, alpha 2"	"W63731"	"ACTN2"	"Chr:1q42-q43"	11.25757694	11.16604614	11.15312862	10.91449642	11.23842812	11.04432964	11.66642952	11.85412788	10.1023035	11.8595686	11.58268356	12.00024891	11.05323696	10.93458366	10.72442722	10.85857487	9.688709259	10.38482189	9.865633965	10.97043228	10.79254341	10.93239975	10.58152485	10.95378208	10.94529724	9.807357788	10.77125549	11.05287457	10.5630846	10.73040485	11.49909687	10.65938187	10.99336338
"528"	"203868_s_at"	"vascular cell adhesion molecule 1"	"NM_001078"	"VCAM1"	"Chr:1p32-p31"	6.7789011	7.099685669	7.13501215	7.241433144	7.239379883	7.305719852	7.16298151	6.868860245	7.118808746	6.511628628	7.288083553	7.146905422	7.191328526	6.929121971	7.569402695	7.807422161	8.114244461	7.586474895	7.544741154	8.134539604	8.290690422	8.513653755	8.12118721	8.261534691	8.133589745	7.504074097	8.649864197	8.28891468	8.680447578	8.261504173	7.694989204	7.940917492	7.944116592
"529"	"203880_at"	"COX17 cytochrome c oxidase assembly homolog (S. cerevisiae)"	"NM_005694"	"COX17"	"Chr:3q13.33"	8.751144409	9.822392464	9.427077293	9.03041935	9.773039818	8.759934425	9.122056007	9.683726311	7.84865427	9.215118408	9.657320023	9.055864334	9.04514122	8.541482925	9.316812515	8.968489647	9.764624596	8.67788887	8.722930908	9.053437233	9.367072105	8.949021339	9.127411842	9.070041656	9.03061676	8.314869881	9.00382328	9.644228935	8.760407448	9.479940414	8.596914291	8.21919632	9.092085838
"530"	"203881_s_at"	"dystrophin (muscular dystrophy, Duchenne and Becker types)"	"NM_004010"	"DMD"	"Chr:Xp21.2"	8.255577087	8.232159615	8.287243843	8.720974922	9.355466843	8.789319992	9.039666176	9.338006973	8.396900177	9.089735985	9.185828209	9.348385811	8.541052818	8.03041172	5.957268715	6.406501293	7.81649065	5.615104198	5.469849586	5.434969902	6.958721638	8.860386848	5.629393101	6.101055622	5.760996819	5.352230072	5.689413071	5.787085056	6.645339966	6.059541702	6.635534763	5.853064537	6.016618729
"531"	"203885_at"	"RAB21, member RAS oncogene family"	"NM_014999"	"RAB21"	"Chr:12q21.1"	7.953766346	8.304429054	8.072026253	8.476342201	8.564326286	7.827328682	8.167118073	9.107780457	7.862969398	9.14977932	8.998109818	8.799901009	8.484794617	8.442617416	8.054149628	8.85234642	8.437901497	7.926669598	7.305755615	7.883957863	8.431940079	8.085792542	7.602080345	8.514671326	7.871425629	6.986559868	8.159449577	8.067063332	8.33876133	8.160340309	8.403101921	7.72326088	8.494199753
"532"	"203931_s_at"	"mitochondrial ribosomal protein L12"	"NM_002949"	"MRPL12"	"Chr:17q25"	8.768427849	8.844360352	8.507815361	8.163508415	8.990427017	8.139987946	8.410458565	8.954782486	7.548154354	8.398941994	8.655612946	8.809885979	8.650470734	8.155991554	8.783641815	8.278659821	7.386999607	8.061450005	7.870545387	8.013194084	8.328642845	7.784571171	8.246928215	8.168460846	8.665895462	7.870942116	8.61266613	9.018380165	7.414896488	9.180659294	8.42874527	7.576387882	7.826572418
"533"	"203946_s_at"	"arginase, type II"	"U75667"	"ARG2"	"Chr:14q24.1-q24.3"	5.501574516	5.133275509	6.324027061	6.093737602	6.287078381	5.842245102	8.993188858	5.794867039	5.339173794	6.142778873	8.461610794	6.354786873	5.17291069	5.483222008	5.413076878	6.395970345	5.558649063	5.25706768	5.542342663	5.448204041	5.976483822	7.295287609	5.624011993	4.911175728	5.155486107	5.441963196	4.935081959	6.987881184	5.028775215	4.900653362	5.611974716	5.363255978	5.384001732
"534"	"203973_s_at"	"CCAAT/enhancer binding protein (C/EBP), delta"	"NM_005195"	"CEBPD"	"Chr:8p11.2-p11.1"	9.28583622	10.82703876	10.52492332	9.35078907	11.47956371	11.16508961	11.5123167	9.613342285	10.84114456	11.54539108	10.67704964	11.07850456	8.977146149	9.24027729	9.503779411	9.957803726	9.246344566	9.537330627	11.2679863	9.405114174	10.16572666	11.76654243	8.638379097	10.21885014	8.959863663	8.979554176	9.812028885	11.50910378	9.016769409	9.657718658	9.757283211	9.161635399	8.835501671
"535"	"203980_at"	"fatty acid binding protein 4, adipocyte"	"NM_001442"	"FABP4"	"Chr:8q21"	9.680037498	10.24228477	11.05144596	9.42215538	11.78998852	8.475598335	9.503567696	9.670046806	9.022411346	9.822705269	10.32792091	9.906059265	10.15278149	8.531552315	11.77578068	9.794188499	9.865880013	9.221817017	10.96687603	10.27958775	9.708359718	11.55836773	9.723371506	9.460582733	9.211915016	10.37985516	9.863619804	11.06877136	9.424082756	11.39585114	11.25158882	9.956231117	9.811089516
"536"	"203997_at"	"protein tyrosine phosphatase, non-receptor type 3"	"NM_002829"	"PTPN3"	"Chr:9q31"	8.654373169	8.625227928	9.021314621	8.797016144	9.466339111	8.68674469	9.261066437	9.486538887	8.573834419	9.472064972	9.436095238	9.187438965	9.067284584	8.946619987	8.41024971	8.820010185	8.398982048	8.234462738	8.146012306	8.330761909	8.583971977	8.692934036	7.978241444	8.573834419	8.298132896	7.7186656	7.851277351	8.723502159	8.638201714	8.285360336	8.335478783	8.348642349	8.679331779
"537"	"204018_x_at"	""	"NM_000558"	""	""	13.37202168	13.4368248	11.69112682	10.71958733	13.81292915	10.86354446	11.99275589	14.29427624	12.74890327	13.43210983	12.75460243	13.63945293	12.98119831	10.77934265	13.4683466	13.20126152	13.00697899	10.17796707	12.75596523	9.648146629	11.8261385	12.27041245	10.79660892	11.60371113	11.79778194	11.78505421	8.973500252	9.832733154	10.63906097	13.31031227	12.36299992	11.31865406	12.17535019
"538"	"204020_at"	"purine-rich element binding protein A"	"BF739943"	"PURA"	"Chr:5q31"	7.562291145	7.887597561	7.582402706	7.721436024	9.001941681	8.196414948	7.369961739	8.826701164	8.117889404	8.756717682	8.805986404	8.645013809	8.553729057	8.347462654	8.771245956	9.264426231	8.656683922	8.156556129	8.109851837	7.883208752	9.264906883	7.822779179	7.978346348	8.659054756	8.015989304	7.548206806	7.942707062	8.580964088	8.513552666	8.287109375	8.899479866	7.839596748	8.27623558
"539"	"204026_s_at"	"ZW10 interactor"	"NM_007057"	"ZWINT"	"Chr:10q21-q22"	6.614097118	6.588096142	7.229333878	6.568374634	5.672773361	7.244517803	7.087587833	6.396592617	7.728229046	6.653353214	6.83389616	6.728034019	6.934002399	7.390338898	6.458346844	6.786440849	7.792897224	7.361889839	6.394630432	7.110761642	6.853075981	7.082527637	6.740209103	7.099376678	6.747328281	7.03169632	6.588106155	5.804166794	7.741529465	6.396460056	6.566400051	7.435960293	6.979907513
"540"	"204041_at"	"monoamine oxidase B"	"NM_000898"	"MAOB"	"Chr:Xp11.23"	8.884394646	9.52394104	8.601154327	9.362912178	9.370900154	8.905024529	9.087924004	9.165095329	8.764380455	9.504073143	9.415569305	9.537464142	8.951228142	9.32366848	8.569339752	8.50790596	8.446846008	8.030740738	8.256332397	8.450101852	8.385320663	8.096009254	8.030216217	8.19198513	7.805953026	8.359826088	8.222183228	8.700006485	8.673569679	8.555758476	8.75833416	8.54907608	8.629408836
"541"	"204048_s_at"	"phosphatase and actin regulator 2"	"AA551142"	"PHACTR2"	"Chr:6q24.2"	6.994729996	6.783211708	7.279072762	6.812926769	8.327493668	7.043563843	6.782696724	7.783634663	7.280168533	7.825028419	7.385032654	7.549498081	8.052228928	7.055560112	8.24050045	8.493453979	8.06435585	7.594669342	7.134250641	7.007975101	8.947795868	7.276540756	6.501379967	7.447035313	7.134284019	7.039765835	7.133739948	7.420495033	7.797542095	6.950052738	8.209002495	7.453276157	7.625082493
"542"	"204049_s_at"	"phosphatase and actin regulator 2"	"NM_014721"	"PHACTR2"	"Chr:6q24.2"	6.965254307	6.892755508	7.286310196	6.836986065	8.004198074	7.159462929	6.651091099	8.188342094	7.28213644	7.950227737	8.569259644	7.865968227	8.561727524	7.330338955	8.396201134	9.002261162	8.554301262	7.844558239	6.717315197	7.298758984	9.260752678	7.03396225	6.922531128	7.765085697	6.808366299	6.645882607	6.978722572	7.211022854	8.47505188	7.010436535	8.174197197	7.873011112	7.778487206
"543"	"204051_s_at"	"secreted frizzled-related protein 4"	"AW089415"	"SFRP4"	"Chr:7p14.1"	7.323041439	7.218423843	7.825895309	7.184801102	7.310399532	7.271433353	7.329341412	7.266058445	7.585877895	6.984782219	7.273928642	7.293891907	7.832193375	7.651268005	8.389557838	7.359900951	7.039292812	7.725935936	7.99682188	8.411092758	7.688157558	8.132072449	8.268136978	8.267209053	9.9268713	7.564630985	8.496047974	7.934296608	8.62112236	9.03892231	8.242334366	8.033108711	9.320100784
"544"	"204059_s_at"	"malic enzyme 1, NADP(+)-dependent, cytosolic"	"NM_002395"	"ME1"	"Chr:6q12"	6.393494606	7.376871109	7.956262112	7.603915691	8.334249496	6.992649555	6.435338497	8.255353928	7.15643549	7.859587193	7.407505989	8.069401741	7.399176121	7.492454529	9.14182663	7.523384571	8.030216217	7.071369171	6.764811039	7.434114456	8.247671127	7.142935753	6.881215572	8.035452843	7.146634579	6.545184612	6.746360779	7.380723476	7.776685715	7.313320637	8.537715912	7.187137604	7.936398983
"545"	"204070_at"	"retinoic acid receptor responder (tazarotene induced) 3"	"NM_004585"	"RARRES3"	"Chr:11q23"	6.398015499	6.465674877	6.24790287	6.136375427	6.688621044	6.091314316	5.965396881	7.484335899	6.345572948	6.788833618	9.135896683	6.941300869	6.771532059	6.296080112	7.549082756	7.471641541	6.342998981	7.175501823	7.448640823	7.15990591	8.045025826	7.811120987	7.640091896	7.839220524	8.038316727	7.7374053	7.845426083	8.503020287	8.652170181	7.923938751	7.08297205	6.72766161	6.972280979
"546"	"204072_s_at"	"furry homolog (Drosophila)"	"NM_023037"	"FRY"	"Chr:13q13.1"	7.457983494	6.821881294	8.047222137	7.716525078	8.395461082	7.121852875	7.893324852	8.575572014	7.538674831	8.10216713	8.592494965	7.573806763	7.807626724	7.598082542	7.858163834	8.905174255	8.163133621	7.589769363	7.652371883	7.496203899	8.800308228	7.981330395	7.483042717	8.256634712	7.498636246	7.382679939	7.953010082	7.889618874	8.443616867	7.863219738	8.419368744	7.526769638	7.479153633
"547"	"204112_s_at"	"histamine N-methyltransferase"	"NM_006895"	"HNMT"	"Chr:2q22.1"	6.169827461	5.919990063	6.467115879	5.915065289	6.534846783	5.907199383	6.041318417	6.060045719	5.872051239	6.159804821	6.203803062	6.05011797	6.556179047	5.653511047	7.689210415	7.444121361	6.649255276	6.562671661	6.551642418	6.819896698	7.902240753	7.612737656	6.727282524	6.758757114	6.888895988	6.280914783	6.980862617	7.0125947	7.055021763	7.182662487	6.731238365	6.562671661	6.540187359
"548"	"204114_at"	"nidogen 2 (osteonidogen)"	"NM_007361"	"NID2"	"Chr:14q21-q22"	7.492424011	6.853739262	8.100252151	6.978490829	7.926520824	7.383639812	7.054356098	7.622873783	7.677300453	7.678889751	7.414974689	7.781193256	9.293814659	7.683514118	8.958921432	9.050209045	8.277932167	8.093064308	8.067873955	8.679429054	9.316153526	7.71066618	8.773349762	8.582647324	8.667497635	8.060936928	8.868280411	7.871546745	8.784241676	8.052477837	8.364645958	7.766134262	8.131370544
"549"	"204115_at"	"guanine nucleotide binding protein (G protein), gamma 11"	"NM_004126"	"GNG11"	"Chr:7q21"	6.965893745	7.216585159	7.310852051	6.704874039	7.751720428	5.810856342	6.839728355	7.328933239	6.29772377	7.480472565	7.180426598	6.534917355	8.992446899	6.353570461	7.808700085	7.804467678	6.557077885	7.124825478	7.776922703	7.105273724	8.106715202	7.02038765	7.302835941	7.150363445	7.393568993	7.724187374	7.642594814	8.227431297	6.396327496	8.02848053	7.431772232	6.813614368	6.822998047
"550"	"204122_at"	"TYRO protein tyrosine kinase binding protein"	"NM_003332"	"TYROBP"	"Chr:19q13.1"	6.081132412	5.867214203	6.316079617	5.763648033	6.337557793	5.821066856	5.792605877	5.701730728	5.852303505	6.276103497	6.092217922	6.562689304	7.021858215	6.134160519	8.558815002	7.972521305	7.269034386	8.135335922	7.945221424	7.994159698	8.73370266	8.504551888	8.44392395	8.551202774	9.029502869	7.415690422	9.019604683	8.789165497	8.238110542	8.7143116	7.900797844	7.214034081	7.584549427
"551"	"204131_s_at"	"forkhead box O3"	"N25732"	"FOXO3"	"Chr:6q21"	8.572149277	8.605981827	8.618081093	8.839544296	9.843835831	9.164987564	10.47750568	9.870763779	10.01405716	9.888288498	9.965532303	9.052989006	8.785511017	9.180008888	8.922687531	9.226243019	10.122756	8.762105942	9.247271538	8.660912514	9.400465012	9.947319031	8.944281578	9.026882172	8.767635345	8.913825035	8.544827461	9.799742699	8.811709404	8.542469978	9.260347366	8.785101891	8.76533699
"552"	"204132_s_at"	"forkhead box O3"	"NM_001455"	"FOXO3"	"Chr:6q21"	6.689221859	6.455420494	6.669032574	7.260406971	8.260533333	7.229534149	8.462791443	7.865095615	7.562728405	7.624416828	8.076178551	7.305147648	6.815219879	7.344049931	7.373673439	7.520138741	7.829330444	6.379780769	7.207877159	6.500712395	7.566022873	7.477748394	6.845575809	6.509179115	6.749431133	6.700140953	6.526734829	7.826440811	6.504742146	6.823478222	6.91097784	6.227021217	6.562975883
"553"	"204135_at"	"filamin A interacting protein 1-like"	"NM_014890"	"FILIP1L"	"Chr:3q12.1"	7.909824848	7.784894943	8.626209259	8.993449211	9.209721565	8.865345001	8.603245735	9.066105843	8.316496849	9.921891212	9.50652504	9.334858894	9.435984612	8.69815731	8.743618965	9.248601913	8.403203964	8.412566185	8.667696953	8.418983459	9.702168465	8.885501862	8.402793884	8.711245537	8.380475044	7.88188076	8.604290962	9.29915905	8.475207329	8.93730545	8.745173454	8.406867981	8.762784958
