ID;chromosome;Start_coord;End_coord;Blood;SC_Fat;Muscle;Gene_centric;CGI_centric;Pval;Pval_corrected
cg14849412;chr22;21022300;21022300;.588539488;.566093384;.578377792;Intergenic;CpG islands;.048508033;0
cg14850181;chr22;37416188;37416188;.052578379;.051938876;.05023303;Proximal promoter;CGI Shore;.868041363;0
cg14854658;chr22;21801764;21801764;.920079588;.920798694;.9142892;Gene body;CGI Shore;.700359752;0
cg14854758;chr22;46727740;46727740;.907264586;.906416105;.918979986;Distal promoter;CGI Shore;.40619011;0
cg14856679;chr22;42086191;42086191;.716139276;.314235241;.448372166;Proximal promoter;CGI Shore;2.29E-09;1
cg14859088;chr22;43343959;43343959;.853255832;.849403198;.498152032;Proximal promoter;Non CGI;6.74E-13;1
cg14859749;chr22;30753135;30753135;.033954529;.035299322;.03320052;Proximal promoter;CpG islands;.977874835;0
cg14861857;chr22;24584179;24584179;.966033962;.968638172;.973801015;Gene body;CpG islands;.141789246;0
cg14861920;chr22;35019460;35019460;.754672526;.774136458;.786805357;Intergenic;Non CGI;.48912685;0
cg14864852;chr22;39102110;39102110;.046190018;.059102656;.051011061;Proximal promoter;CpG islands;.239018588;0
cg14872888;chr22;39189885;39189885;.025045423;.031118282;.032571149;Proximal promoter;CpG islands;.026257478;0
cg14879645;chr22;41048474;41048474;.778078216;.677114046;.399582327;Intergenic;Non CGI;3.96E-12;1
cg14883008;chr22;39898101;39898101;.126298497;.127004184;.118462571;Proximal promoter;CpG islands;.288543924;0
cg14884039;chr22;31360940;31360940;.851390477;.839787693;.857544219;Gene body;CGI Shelf;.60131821;0
cg14884760;chr22;50164437;50164437;.472082136;.527986506;.461097106;Downstream;CGI Shore;.327961696;0
cg14884931;chr22;42323359;42323359;.827917561;.786226008;.814527922;Proximal promoter;CGI Shore;.045104639;0
cg14886794;chr22;42949593;42949593;.176718128;.181353175;.161987665;Proximal promoter;CpG islands;.188464683;0
cg14887886;chr22;25756047;25756047;.84982545;.889289478;.920386871;Gene body;CpG islands;.002335063;0
cg14891022;chr22;37625461;37625461;.192347427;.538582497;.608684867;Gene body;Non CGI;3.06E-09;1
cg14894848;chr22;48884945;48884945;.26185427;.196430812;.182070693;Proximal promoter;CpG islands;.004629659;0
cg14895302;chr22;30815410;30815410;.797458245;.818548708;.811141041;Gene body;CGI Shelf;.406435335;0
cg14902267;chr22;23923610;23923610;.287402919;.612850864;.699356397;Proximal promoter;Non CGI;8.95E-10;1
cg14903680;chr22;50638648;50638648;.082171097;.091206191;.116598119;Proximal promoter;CpG islands;.02227827;0
cg14910055;chr22;43266228;43266228;.846089245;.815758669;.527103148;Gene body;CpG islands;5.13E-11;1
cg14910534;chr22;38201496;38201496;.216079376;.173648039;.128363227;Proximal promoter;CpG islands;.007863763;0
cg14911204;chr22;41808989;41808989;.114434035;.197329412;.189896921;Intergenic;CGI Shore;1.13E-05;0
cg14913695;chr22;50449520;50449520;.204002477;.293199387;.212902117;Gene body;CpG islands;2.14E-05;0
cg14921898;chr22;30821542;30821542;.062523875;.076871836;.070487545;Proximal promoter;CGI Shore;.130863696;0
cg14922895;chr22;40440742;40440742;.035363511;.033912648;.048876031;Proximal promoter;CGI Shore;.021208432;0
cg14926439;chr22;29999402;29999402;.026607646;.028536931;.03234803;Proximal promoter;CpG islands;.366312146;0
cg14930633;chr22;46519133;46519133;.112140566;.443311777;.411108498;Intergenic;CGI Shore;7.99E-15;1
cg14937695;chr22;24950917;24950917;.136249288;.140133385;.145424725;Proximal promoter;CpG islands;.571866617;0
cg14938844;chr22;38470398;38470398;.844661226;.733619831;.815029745;Gene body;CpG islands;4.22E-05;0
cg14942952;chr22;44576268;44576268;.543659868;.631324637;.382094339;Proximal promoter;Non CGI;1.33E-07;1
cg14944944;chr22;45680702;45680702;.068906575;.061907812;.036230895;Proximal promoter;CpG islands;.060622995;0
cg14945774;chr22;25758621;25758621;.797160773;.716738835;.602889119;Proximal promoter;CGI Shelf;1.36E-09;1
cg14946113;chr22;44220872;44220872;.882289752;.900395334;.892084164;Gene body;Non CGI;.161852684;0
cg14950301;chr22;32867971;32867971;.858666891;.761287402;.757692394;Distal promoter;CGI Shelf;4.44E-06;1
cg14957214;chr22;31742739;31742739;.085875774;.092523456;.080392051;Proximal promoter;CpG islands;.349044991;0
cg14962120;chr22;38793854;38793854;.038892639;.040343752;.039708968;Gene body;CpG islands;.970964044;0
cg14962327;chr22;25615334;25615334;.865777095;.902202046;.878986283;Proximal promoter;Non CGI;.022291169;0
cg14966613;chr22;25423700;25423700;.848773312;.599548104;.711108047;Proximal promoter;CGI Shore;5.48E-09;1
cg14967020;chr22;45277475;45277475;.816238133;.834142263;.757744912;Gene body;Non CGI;.005105284;0
cg14971586;chr22;43509649;43509649;.464361846;.370001817;.665975968;Gene body;CGI Shelf;8.51E-08;1
cg14977059;chr22;20640332;20640332;.96087967;.971533343;.974838955;Intergenic;CpG islands;.005112513;0
cg14983728;chr22;35695234;35695234;.380674399;.402819264;.284382794;Proximal promoter;CGI Shore;4.66E-05;0
cg14984160;chr22;48956105;48956105;.75100896;.779911123;.792353767;Gene body;CpG islands;.021141855;0
cg14985231;chr22;21271315;21271315;.06537502;.072284074;.067268237;Proximal promoter;CGI Shore;.391547324;0
cg14986362;chr22;45258481;45258481;.943024999;.956307053;.958895387;Gene body;Non CGI;.031551764;0
cg14986832;chr22;23412408;23412408;.034471962;.036303037;.027798456;Proximal promoter;CpG islands;.620834463;0
cg14990430;chr22;50277562;50277562;.967308573;.96832226;.97372333;Gene body;CGI Shelf;.126428847;0
cg14992964;chr22;17001515;17001515;.530554368;.514698002;.540217377;Intergenic;CpG islands;.515866452;0
cg14995562;chr22;38714166;38714166;.245135433;.135557862;.123291972;Proximal promoter;CGI Shore;.001057018;0
cg14998335;chr22;20792255;20792255;.048403346;.040445934;.035785383;Proximal promoter;CpG islands;.211839426;0
cg15000232;chr22;44319424;44319424;.122141884;.114503313;.104794645;Proximal promoter;CGI Shore;.410078558;0
cg15004938;chr22;33195943;33195943;.804968439;.859818261;.889133848;Proximal promoter;CGI Shore;.000503639;0
cg15006681;chr22;38199759;38199759;.640888598;.580895547;.714634641;Proximal promoter;CGI Shore;.004487381;0
cg15006864;chr22;18265049;18265049;.683941152;.690826924;.616168736;Distal promoter;CGI Shelf;.00219502;0
cg15006866;chr22;17640468;17640468;.233480406;.202882284;.145449107;Proximal promoter;CpG islands;.000840982;0
cg15006869;chr22;49141173;49141173;.704771381;.737424418;.644608618;Gene body;CpG islands;.002025691;0
cg15010396;chr22;39716256;39716256;.081124979;.08108515;.072996523;Proximal promoter;CGI Shore;.316794492;0
cg15013830;chr22;24581791;24581791;.836485366;.861426576;.881251988;Gene body;CpG islands;.063491245;0
cg15018760;chr22;50964374;50964374;.087009059;.092607412;.085217136;Proximal promoter;CpG islands;.554709503;0
cg15020611;chr22;21984399;21984399;.028469518;.024978808;.026290563;Proximal promoter;CpG islands;.755579048;0
cg15021640;chr22;49697802;49697802;.960283104;.973497966;.982215564;Intergenic;CpG islands;.089224786;0
cg15029138;chr22;44323677;44323677;.798804586;.864438375;.857604564;Gene body;CGI Shelf;.000106682;0
cg15030074;chr22;45312345;45312345;.95627702;.963598829;.967189091;Gene body;CpG islands;.169920587;0
cg15031579;chr22;42347906;42347906;.76695477;.606045276;.570364756;Proximal promoter;Non CGI;2.19E-08;1
cg15034267;chr22;39106452;39106452;.533984989;.775115974;.831768623;Gene body;CGI Shelf;6.57E-06;0
cg15035133;chr22;37962637;37962637;.156778392;.713093771;.64949677;Gene body;CpG islands;3.55E-16;1
cg15036874;chr22;50705948;50705948;.844801046;.580048404;.440920668;Gene body;CpG islands;7.21E-15;1
cg15043989;chr22;19279555;19279555;.084171588;.096562913;.097378073;Proximal promoter;CpG islands;.135260823;0
cg15044932;chr22;16288741;16288741;.735920424;.748987486;.811055388;Proximal promoter;CGI Shore;.813932055;0
cg15053190;chr22;18893313;18893313;.268877648;.226182016;.154584564;Proximal promoter;CpG islands;3.32E-06;1
cg15053322;chr22;30867939;30867939;.663985722;.621590744;.370953603;Proximal promoter;Non CGI;2.33E-11;1
cg15061008;chr22;24407907;24407907;.127517892;.132774695;.126975989;Proximal promoter;CpG islands;.801638332;0
cg15103426;chr22;29168792;29168792;.066547682;.074670908;.075002772;Proximal promoter;CpG islands;.291836794;0
cg15104484;chr22;18560503;18560503;.05191994;.062868671;.058549936;Proximal promoter;CGI Shore;.023475548;0
cg15121304;chr22;22380100;22380100;.733755483;.813985494;.836757668;Intergenic;Non CGI;2.16E-06;1
cg15128208;chr22;42549153;42549153;.781159892;.70443716;.6421413;Distal promoter;CpG islands;.012877659;0
cg15130204;chr22;16286998;16286998;.862280988;.87092454;.87355895;Gene body;CGI Shore;.635925834;0
cg15130481;chr22;26937502;26937502;.861291924;.860943592;.801056737;Gene body;CpG islands;.000311085;0
cg15134628;chr22;50699649;50699649;.141869502;.157356083;.127690074;Proximal promoter;CpG islands;.30437778;0
cg15143643;chr22;45897773;45897773;.920247925;.912717707;.937476064;Proximal promoter;CGI Shore;.054097576;0
cg15144773;chr22;50217434;50217434;.915188832;.907337647;.89713903;Gene body;CpG islands;.115343453;0
cg15145965;chr22;50218605;50218605;.700961209;.607194121;.654728782;Proximal promoter;CGI Shore;9.23E-07;1
cg15146966;chr22;29196915;29196915;.042918565;.045886697;.049590328;Proximal promoter;CpG islands;.277783519;0
cg15149938;chr22;50018392;50018392;.879384917;.717262455;.79591536;Gene body;Non CGI;1.07E-05;0
cg15153049;chr22;50639340;50639340;.058850633;.065525288;.049249026;Proximal promoter;CpG islands;.778191561;0
cg15154002;chr22;25961523;25961523;.238276054;.195406615;.205202905;Gene body;CGI Shore;.417753318;0
cg15154262;chr22;41593485;41593485;.06155494;.067038122;.05730692;Distal promoter;CpG islands;.780694408;0
cg15157856;chr22;20483668;20483668;.48882505;.397152265;.47916689;Intergenic;CpG islands;.000704691;0
cg15161225;chr22;36013678;36013678;.86490373;.675751281;.36977376;Proximal promoter;Non CGI;5.82E-14;1
cg15162869;chr22;32027605;32027605;.901182815;.835352959;.818876952;Proximal promoter;CGI Shore;.000208121;0
cg15168995;chr22;37914206;37914206;.747658865;.528846462;.365575928;Gene body;CGI Shore;5.48E-09;1
cg15169469;chr22;21398575;21398575;.726234365;.716568062;.545149914;Proximal promoter;CGI Shore;1.14E-08;1
cg15169878;chr22;37447826;37447826;.049242859;.055427071;.052370459;Proximal promoter;CpG islands;.565296085;0
cg15170942;chr22;22058203;22058203;.88088356;.681594402;.826762729;Gene body;CpG islands;1.42E-06;1
cg15173428;chr22;33402628;33402628;.842908791;.794281684;.809327808;Proximal promoter;Non CGI;.009301932;0
cg15175577;chr22;32808177;32808177;.087719613;.091620113;.085618416;Proximal promoter;CpG islands;.582815419;0
cg15177071;chr22;29601619;29601619;.050046018;.069705555;.066366037;Proximal promoter;CpG islands;.22332825;0
cg15178807;chr22;17178585;17178585;.843705463;.843025448;.885810022;Intergenic;CpG islands;.433688049;0
cg15179976;chr22;46862376;46862376;.805538457;.835898747;.865655144;Gene body;CGI Shelf;.000399956;0
cg15187790;chr22;48916910;48916910;.81823965;.637668749;.445612073;Gene body;Non CGI;6.57E-11;1
cg15188688;chr22;19468342;19468342;.873399161;.779678151;.731994829;Gene body;CGI Shore;1.83E-07;1
cg15192736;chr22;49448123;49448123;.717282413;.702558395;.713513593;Intergenic;CpG islands;.986768756;0
cg15193228;chr22;30855332;30855332;.529252704;.431900716;.563109489;Gene body;Non CGI;.000195197;0
cg15193488;chr22;46727379;46727379;.853512675;.857405858;.880403374;Distal promoter;CpG islands;.067929638;0
cg15194925;chr22;30987935;30987935;.128861919;.134962714;.154873163;Proximal promoter;CpG islands;.300602447;0
cg15196802;chr22;29974709;29974709;.875674659;.892545279;.898408439;Gene body;CGI Shelf;.226935048;0
cg15198068;chr22;19843949;19843949;.657145627;.389602534;.522045133;Proximal promoter;CGI Shore;5.21E-06;1
cg15198739;chr22;26908541;26908541;.018012962;.022182749;.021246141;Proximal promoter;CpG islands;.480344919;0
cg15200796;chr22;21821976;21821976;.184654706;.222557326;.186065355;Gene body;CpG islands;.530939202;0
cg15209808;chr22;30476254;30476254;.359688224;.253442397;.16911995;Proximal promoter;CpG islands;.000700323;0
cg15211390;chr22;46468514;46468514;.080273427;.066109763;.057762047;Intergenic;CpG islands;.068843119;0
cg15212821;chr22;44395017;44395017;.900037094;.892601453;.494876595;Proximal promoter;CGI Shelf;3.56E-15;1
cg15212895;chr22;49064512;49064512;.930587692;.956234455;.95455878;Gene body;CGI Shore;.00087229;0
cg15218983;chr22;44708669;44708669;.807829229;.857544307;.836304121;Proximal promoter;Non CGI;.001559936;0
cg15219262;chr22;18111629;18111629;.040956108;.041532965;.036723815;Proximal promoter;CpG islands;.351805606;0
cg15219689;chr22;50242492;50242492;.040248438;.054142435;.027166975;Distal promoter;CpG islands;.372022839;0
cg15223899;chr22;24891158;24891158;.813333098;.520714108;.524611892;Proximal promoter;CpG islands;6.48E-08;1
cg15226135;chr22;50900278;50900278;.858537878;.816981114;.832088283;Gene body;CpG islands;.008124169;0
cg15226170;chr22;41986335;41986335;.196159494;.16517497;.187446732;Proximal promoter;CGI Shore;.259251265;0
cg15230907;chr22;50453057;50453057;.463160784;.360624418;.30283989;Distal promoter;CpG islands;1.3E-08;1
cg15233292;chr22;32340329;32340329;.024097087;.025174184;.028212738;Proximal promoter;CpG islands;.719148621;0
cg15236460;chr22;30163365;30163365;.016677381;.019133587;.017454381;Proximal promoter;CpG islands;.433076908;0
cg15236483;chr22;46285682;46285682;.282679797;.274330654;.316645666;Intergenic;CpG islands;.630782379;0
cg15238519;chr22;50683529;50683529;.169161205;.177585332;.182764978;Proximal promoter;CpG islands;.630640355;0
cg15238664;chr22;32589919;32589919;.589501216;.592943296;.615251964;Proximal promoter;Non CGI;.666543951;0
cg15240082;chr22;45680687;45680687;.038202928;.041527993;.035183567;Proximal promoter;CpG islands;.721367474;0
cg15241888;chr22;39783380;39783380;.796525299;.821645893;.80659695;Downstream;CGI Shore;.360721625;0
cg15242630;chr22;18488478;18488478;.826972425;.856390695;.545337014;Gene body;CGI Shelf;6.67E-12;1
cg15242686;chr22;24348715;24348715;.583754698;.59259295;.529331891;Proximal promoter;Non CGI;.843613597;0
cg15243570;chr22;20792217;20792217;.049092654;.05044066;.035786436;Proximal promoter;CpG islands;.252368537;0
cg15245051;chr22;36563117;36563117;.336542254;.681081714;.636412658;Proximal promoter;Non CGI;9.7E-10;1
cg15245556;chr22;49843259;49843259;.733153141;.662466862;.768150854;Intergenic;CGI Shore;.217115022;0
cg15251408;chr22;39236408;39236408;.821803737;.789348032;.809144714;Gene body;CGI Shelf;.02852095;0
cg15255537;chr22;24999192;24999192;.51876391;.458251079;.464119815;Proximal promoter;Non CGI;.005240731;0
cg15256322;chr22;31093556;31093556;.848863595;.894218628;.90876768;Gene body;CGI Shelf;.124327452;0
cg15269226;chr22;50746891;50746891;.771724983;.540768432;.727196758;Proximal promoter;CGI Shore;7.95E-09;1
cg15271026;chr22;37494173;37494173;.866132593;.76257639;.669089787;Gene body;CpG islands;9.94E-07;1
cg15271942;chr22;49138341;49138341;.955102905;.970016067;.973241613;Gene body;CpG islands;1.75E-06;1
cg15272908;chr22;30685756;30685756;.024123929;.022443642;.022380493;Proximal promoter;CpG islands;.694500576;0
cg15275890;chr22;41216316;41216316;.862416035;.831140052;.762697429;Proximal promoter;CGI Shore;5.88E-06;1
cg15276956;chr22;21664376;21664376;.824034504;.849500039;.867804594;Intergenic;CGI Shore;.374240651;0
cg15279413;chr22;18961206;18961206;.61250605;.476505635;.51464385;Gene body;CGI Shelf;7.34E-06;0
cg15282331;chr22;31366760;31366760;.915866384;.927664451;.792201599;Gene body;CGI Shore;7.9E-09;1
cg15283028;chr22;41601160;41601160;.020390835;.020069548;.02421718;Proximal promoter;CpG islands;.249639136;0
cg15284719;chr22;42078388;42078388;.474173623;.488341878;.503710352;Gene body;CpG islands;.059214511;0
cg15291304;chr22;41864762;41864762;.027731713;.026714042;.02480805;Proximal promoter;CpG islands;.844099116;0
cg15291410;chr22;20105008;20105008;.017755727;.01314516;.010237854;Proximal promoter;CpG islands;.277591212;0
cg15292599;chr22;22197297;22197297;.817502552;.824017178;.866455597;Gene body;Non CGI;.033253407;0
cg15295963;chr22;24059732;24059732;.095601751;.096910373;.10870172;Proximal promoter;CGI Shore;.203649857;0
cg15300986;chr22;32871215;32871215;.022042274;.020891801;.026534094;Proximal promoter;CpG islands;.128781581;0
cg15303472;chr22;38668914;38668914;.046175054;.050048469;.038088587;Proximal promoter;CpG islands;.808098691;0
cg15303841;chr22;29833804;29833804;.75712363;.792191617;.834898123;Proximal promoter;Non CGI;.040901812;0
cg15306060;chr22;39712956;39712956;.729680671;.643896348;.548791955;Proximal promoter;CGI Shelf;3.7E-05;0
cg15309418;chr22;30162986;30162986;.029942674;.028446488;.026740468;Proximal promoter;CpG islands;.761922942;0
cg15316289;chr22;50310904;50310904;.817511428;.749753871;.636666782;Proximal promoter;CGI Shore;1.83E-07;1
cg15317817;chr22;47223394;47223394;.911033233;.921391658;.932788089;Gene body;Non CGI;.072369733;0
cg15318861;chr22;36044328;36044328;.077512214;.077375643;.073363321;Proximal promoter;Non CGI;.757491078;0
cg15322185;chr22;38516895;38516895;.905382556;.879940074;.879825981;Gene body;CpG islands;.002961951;0
cg15331500;chr22;41779351;41779351;.861158604;.703127282;.356107573;Gene body;CGI Shore;8.83E-16;1
cg15333674;chr22;32435499;32435499;.337680308;.33780796;.359379054;Distal promoter;CGI Shelf;.474258161;0
cg15333769;chr22;26983348;26983348;.784850826;.881414024;.894449972;Gene body;CGI Shelf;8.83E-06;0
cg15348974;chr22;37678548;37678548;.103513724;.378576776;.412351134;Proximal promoter;Non CGI;6.67E-11;1
cg15349341;chr22;25595697;25595697;.779516293;.800537201;.809155963;Proximal promoter;Non CGI;.05909575;0
cg15349729;chr22;41253221;41253221;.060366021;.06835863;.069449349;Proximal promoter;CpG islands;.033269395;0
cg15352367;chr22;36236732;36236732;.371633273;.18401496;.136456796;Proximal promoter;Non CGI;1.57E-05;0
cg15356226;chr22;41843734;41843734;.082601518;.083041949;.076084828;Proximal promoter;CpG islands;.532996858;0
